order_id,product,quantity_ordered,price_each,order_date,purchase_address,city,state,total_amount,day_of_week,hour,order_day
182297,Wired Headphones,1,11.99,2019-04-10 20:39:00,"465 Willow St, New York City, NY 10001",New York City,NY,11.99,Wednesday,20,2019-04-10
182298,Wired Headphones,1,11.99,2019-04-26 08:44:00,"64 Willow St, Boston, MA 02215",Boston,MA,11.99,Friday,8,2019-04-26
182299,Lightning Charging Cable,1,14.95,2019-04-26 09:07:00,"833 North St, Boston, MA 02215",Boston,MA,14.95,Friday,9,2019-04-26
182300,Apple Airpods Headphones,1,150.0,2019-04-04 13:25:00,"4 9th St, Seattle, WA 98101",Seattle,WA,150.0,Thursday,13,2019-04-04
182301,AA Batteries (4-pack),1,3.84,2019-04-30 23:32:00,"896 Wilson St, San Francisco, CA 94016",San Francisco,CA,3.84,Tuesday,23,2019-04-30
182302,AA Batteries (4-pack),3,3.84,2019-04-22 11:30:00,"586 4th St, Los Angeles, CA 90001",Los Angeles,CA,11.52,Monday,11,2019-04-22
182303,AA Batteries (4-pack),2,3.84,2019-04-07 21:12:00,"340 River St, San Francisco, CA 94016",San Francisco,CA,7.68,Sunday,21,2019-04-07
182304,Wired Headphones,1,11.99,2019-04-18 18:29:00,"795 Chestnut St, Seattle, WA 98101",Seattle,WA,11.99,Thursday,18,2019-04-18
182305,USB-C Charging Cable,1,11.95,2019-04-21 18:16:00,"659 Church St, Los Angeles, CA 90001",Los Angeles,CA,11.95,Sunday,18,2019-04-21
182306,Wired Headphones,1,11.99,2019-04-05 14:45:00,"181 Cherry St, San Francisco, CA 94016",San Francisco,CA,11.99,Friday,14,2019-04-05
182307,Wired Headphones,1,11.99,2019-04-03 17:36:00,"413 West St, New York City, NY 10001",New York City,NY,11.99,Wednesday,17,2019-04-03
182308,27in 4K Gaming Monitor,1,389.99,2019-04-09 00:45:00,"109 Park St, Dallas, TX 75001",Dallas,TX,389.99,Tuesday,0,2019-04-09
182309,27in 4K Gaming Monitor,1,389.99,2019-04-25 00:06:00,"195 Adams St, Austin, TX 73301",Austin,TX,389.99,Thursday,0,2019-04-25
182310,Lightning Charging Cable,1,14.95,2019-04-10 13:04:00,"929 Forest St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Wednesday,13,2019-04-10
182311,AAA Batteries (4-pack),1,2.99,2019-04-15 19:04:00,"381 7th St, San Francisco, CA 94016",San Francisco,CA,2.99,Monday,19,2019-04-15
182312,iPhone,1,700.0,2019-04-24 08:40:00,"739 Sunset St, Portland, OR 97035",Portland,OR,700.0,Wednesday,8,2019-04-24
182313,Lightning Charging Cable,1,14.95,2019-04-29 03:33:00,"380 Hill St, Portland, OR 97035",Portland,OR,14.95,Monday,3,2019-04-29
182314,Lightning Charging Cable,1,14.95,2019-04-26 14:35:00,"340 South St, Dallas, TX 75001",Dallas,TX,14.95,Friday,14,2019-04-26
182315,Apple Airpods Headphones,1,150.0,2019-04-25 22:21:00,"865 Madison St, San Francisco, CA 94016",San Francisco,CA,150.0,Thursday,22,2019-04-25
182316,Lightning Charging Cable,1,14.95,2019-04-29 14:28:00,"709 Center St, San Francisco, CA 94016",San Francisco,CA,14.95,Monday,14,2019-04-29
182317,Lightning Charging Cable,1,14.95,2019-04-12 15:18:00,"432 Lakeview St, San Francisco, CA 94016",San Francisco,CA,14.95,Friday,15,2019-04-12
182318,Wired Headphones,1,11.99,2019-04-08 15:33:00,"645 12th St, San Francisco, CA 94016",San Francisco,CA,11.99,Monday,15,2019-04-08
182319,27in FHD Monitor,1,149.99,2019-04-30 18:49:00,"7 Jackson St, New York City, NY 10001",New York City,NY,149.99,Tuesday,18,2019-04-30
182320,AAA Batteries (4-pack),2,2.99,2019-04-10 18:18:00,"351 Cherry St, San Francisco, CA 94016",San Francisco,CA,5.98,Wednesday,18,2019-04-10
182321,Apple Airpods Headphones,1,150.0,2019-04-13 21:56:00,"949 Elm St, Seattle, WA 98101",Seattle,WA,150.0,Saturday,21,2019-04-13
182322,AAA Batteries (4-pack),1,2.99,2019-04-30 10:44:00,"715 7th St, Dallas, TX 75001",Dallas,TX,2.99,Tuesday,10,2019-04-30
182323,Flatscreen TV,1,300.0,2019-04-22 17:19:00,"39 Hill St, Boston, MA 02215",Boston,MA,300.0,Monday,17,2019-04-22
182324,20in Monitor,1,109.99,2019-04-13 16:57:00,"74 Wilson St, Los Angeles, CA 90001",Los Angeles,CA,109.99,Saturday,16,2019-04-13
182325,Google Phone,1,600.0,2019-04-09 22:15:00,"799 Cherry St, Portland, OR 97035",Portland,OR,600.0,Tuesday,22,2019-04-09
182326,USB-C Charging Cable,1,11.95,2019-04-02 20:40:00,"549 Chestnut St, Portland, OR 97035",Portland,OR,11.95,Tuesday,20,2019-04-02
182327,ThinkPad Laptop,1,999.99,2019-04-27 17:35:00,"568 Hickory St, Boston, MA 02215",Boston,MA,999.99,Saturday,17,2019-04-27
182328,AA Batteries (4-pack),1,3.84,2019-04-05 18:37:00,"596 13th St, Austin, TX 73301",Austin,TX,3.84,Friday,18,2019-04-05
182329,Wired Headphones,1,11.99,2019-04-20 17:43:00,"704 Madison St, Boston, MA 02215",Boston,MA,11.99,Saturday,17,2019-04-20
182330,AAA Batteries (4-pack),1,2.99,2019-04-12 16:32:00,"5 South St, Dallas, TX 75001",Dallas,TX,2.99,Friday,16,2019-04-12
182331,Lightning Charging Cable,1,14.95,2019-04-30 00:06:00,"668 7th St, Dallas, TX 75001",Dallas,TX,14.95,Tuesday,0,2019-04-30
182332,Lightning Charging Cable,1,14.95,2019-04-11 19:00:00,"592 Hill St, Boston, MA 02215",Boston,MA,14.95,Thursday,19,2019-04-11
182333,Apple Airpods Headphones,1,150.0,2019-04-14 16:00:00,"143 Park St, New York City, NY 10001",New York City,NY,150.0,Sunday,16,2019-04-14
182334,Macbook Pro Laptop,1,1700.0,2019-04-20 17:15:00,"834 Park St, New York City, NY 10001",New York City,NY,1700.0,Saturday,17,2019-04-20
182335,AA Batteries (4-pack),1,3.84,2019-04-08 09:14:00,"128 1st St, Atlanta, GA 30301",Atlanta,GA,3.84,Monday,9,2019-04-08
182336,Wired Headphones,1,11.99,2019-04-11 05:09:00,"722 6th St, New York City, NY 10001",New York City,NY,11.99,Thursday,5,2019-04-11
182337,AAA Batteries (4-pack),2,2.99,2019-04-08 14:28:00,"31 Jefferson St, Atlanta, GA 30301",Atlanta,GA,5.98,Monday,14,2019-04-08
182338,AA Batteries (4-pack),2,3.84,2019-04-13 10:31:00,"484 Pine St, New York City, NY 10001",New York City,NY,7.68,Saturday,10,2019-04-13
182339,Apple Airpods Headphones,1,150.0,2019-04-21 15:16:00,"295 Washington St, Boston, MA 02215",Boston,MA,150.0,Sunday,15,2019-04-21
182340,USB-C Charging Cable,1,11.95,2019-04-27 16:57:00,"414 River St, San Francisco, CA 94016",San Francisco,CA,11.95,Saturday,16,2019-04-27
182341,AA Batteries (4-pack),3,3.84,2019-04-25 18:48:00,"638 Cedar St, Los Angeles, CA 90001",Los Angeles,CA,11.52,Thursday,18,2019-04-25
182342,27in FHD Monitor,1,149.99,2019-04-25 23:04:00,"315 Pine St, Boston, MA 02215",Boston,MA,149.99,Thursday,23,2019-04-25
182343,iPhone,1,700.0,2019-04-27 18:06:00,"848 Chestnut St, Dallas, TX 75001",Dallas,TX,700.0,Saturday,18,2019-04-27
182344,Lightning Charging Cable,1,14.95,2019-04-07 00:25:00,"950 Johnson St, New York City, NY 10001",New York City,NY,14.95,Sunday,0,2019-04-07
182345,AA Batteries (4-pack),1,3.84,2019-04-08 16:25:00,"521 Cedar St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Monday,16,2019-04-08
182346,20in Monitor,1,109.99,2019-04-12 10:54:00,"389 Lincoln St, San Francisco, CA 94016",San Francisco,CA,109.99,Friday,10,2019-04-12
182347,27in FHD Monitor,1,149.99,2019-04-23 15:41:00,"623 Hickory St, Portland, OR 97035",Portland,OR,149.99,Tuesday,15,2019-04-23
182348,AAA Batteries (4-pack),2,2.99,2019-04-09 16:41:00,"714 14th St, Los Angeles, CA 90001",Los Angeles,CA,5.98,Tuesday,16,2019-04-09
182349,USB-C Charging Cable,1,11.95,2019-04-25 17:16:00,"127 Madison St, New York City, NY 10001",New York City,NY,11.95,Thursday,17,2019-04-25
182350,Bose SoundSport Headphones,1,99.99,2019-04-06 00:53:00,"552 South St, San Francisco, CA 94016",San Francisco,CA,99.99,Saturday,0,2019-04-06
182351,Bose SoundSport Headphones,1,99.99,2019-04-24 22:41:00,"811 2nd St, San Francisco, CA 94016",San Francisco,CA,99.99,Wednesday,22,2019-04-24
182352,Bose SoundSport Headphones,1,99.99,2019-04-28 02:40:00,"161 Lakeview St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Sunday,2,2019-04-28
182353,AA Batteries (4-pack),1,3.84,2019-04-12 19:52:00,"597 Washington St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Friday,19,2019-04-12
182354,AA Batteries (4-pack),1,3.84,2019-04-05 12:22:00,"630 9th St, Portland, ME 04101",Portland,ME,3.84,Friday,12,2019-04-05
182355,USB-C Charging Cable,1,11.95,2019-04-29 14:35:00,"291 Elm St, Los Angeles, CA 90001",Los Angeles,CA,11.95,Monday,14,2019-04-29
182356,Lightning Charging Cable,1,14.95,2019-04-23 13:23:00,"691 2nd St, New York City, NY 10001",New York City,NY,14.95,Tuesday,13,2019-04-23
182357,27in FHD Monitor,1,149.99,2019-04-18 21:37:00,"33 5th St, Seattle, WA 98101",Seattle,WA,149.99,Thursday,21,2019-04-18
182358,AA Batteries (4-pack),1,3.84,2019-04-17 20:44:00,"699 9th St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Wednesday,20,2019-04-17
182359,Lightning Charging Cable,1,14.95,2019-04-10 23:01:00,"56 Dogwood St, Atlanta, GA 30301",Atlanta,GA,14.95,Wednesday,23,2019-04-10
182360,Lightning Charging Cable,1,14.95,2019-04-02 19:16:00,"295 Main St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Tuesday,19,2019-04-02
182361,USB-C Charging Cable,1,11.95,2019-04-21 17:09:00,"992 Chestnut St, Seattle, WA 98101",Seattle,WA,11.95,Sunday,17,2019-04-21
182362,27in 4K Gaming Monitor,1,389.99,2019-04-26 00:51:00,"236 Wilson St, San Francisco, CA 94016",San Francisco,CA,389.99,Friday,0,2019-04-26
182363,USB-C Charging Cable,1,11.95,2019-04-15 13:39:00,"580 Ridge St, Portland, OR 97035",Portland,OR,11.95,Monday,13,2019-04-15
182364,Wired Headphones,1,11.99,2019-04-13 12:01:00,"33 11th St, San Francisco, CA 94016",San Francisco,CA,11.99,Saturday,12,2019-04-13
182365,AAA Batteries (4-pack),2,2.99,2019-04-08 22:29:00,"468 10th St, Dallas, TX 75001",Dallas,TX,5.98,Monday,22,2019-04-08
182366,USB-C Charging Cable,1,11.95,2019-04-20 20:45:00,"114 5th St, San Francisco, CA 94016",San Francisco,CA,11.95,Saturday,20,2019-04-20
182367,Lightning Charging Cable,1,14.95,2019-04-19 10:11:00,"877 Cherry St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Friday,10,2019-04-19
182368,Bose SoundSport Headphones,1,99.99,2019-04-18 13:17:00,"286 Church St, Atlanta, GA 30301",Atlanta,GA,99.99,Thursday,13,2019-04-18
182369,Flatscreen TV,1,300.0,2019-04-03 02:37:00,"366 Chestnut St, San Francisco, CA 94016",San Francisco,CA,300.0,Wednesday,2,2019-04-03
182370,ThinkPad Laptop,1,999.99,2019-04-13 15:13:00,"843 Park St, Los Angeles, CA 90001",Los Angeles,CA,999.99,Saturday,15,2019-04-13
182371,Wired Headphones,1,11.99,2019-04-17 08:34:00,"771 Highland St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Wednesday,8,2019-04-17
182372,Lightning Charging Cable,1,14.95,2019-04-26 16:28:00,"996 2nd St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Friday,16,2019-04-26
182373,AA Batteries (4-pack),1,3.84,2019-04-16 08:42:00,"512 Lakeview St, Seattle, WA 98101",Seattle,WA,3.84,Tuesday,8,2019-04-16
182374,iPhone,1,700.0,2019-04-02 00:00:00,"414 5th St, Portland, OR 97035",Portland,OR,700.0,Tuesday,0,2019-04-02
182374,Apple Airpods Headphones,1,150.0,2019-04-02 00:00:00,"414 5th St, Portland, OR 97035",Portland,OR,150.0,Tuesday,0,2019-04-02
182375,Bose SoundSport Headphones,1,99.99,2019-04-17 17:30:00,"923 Hill St, San Francisco, CA 94016",San Francisco,CA,99.99,Wednesday,17,2019-04-17
182376,Bose SoundSport Headphones,1,99.99,2019-04-27 08:13:00,"624 10th St, San Francisco, CA 94016",San Francisco,CA,99.99,Saturday,8,2019-04-27
182377,20in Monitor,1,109.99,2019-04-02 21:15:00,"545 Jefferson St, New York City, NY 10001",New York City,NY,109.99,Tuesday,21,2019-04-02
182378,Lightning Charging Cable,1,14.95,2019-04-27 17:02:00,"636 Pine St, Portland, OR 97035",Portland,OR,14.95,Saturday,17,2019-04-27
182379,27in 4K Gaming Monitor,1,389.99,2019-04-27 08:18:00,"959 Church St, Boston, MA 02215",Boston,MA,389.99,Saturday,8,2019-04-27
182380,Wired Headphones,2,11.99,2019-04-30 20:41:00,"466 2nd St, Boston, MA 02215",Boston,MA,23.98,Tuesday,20,2019-04-30
182381,Apple Airpods Headphones,1,150.0,2019-04-02 19:21:00,"623 Jefferson St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Tuesday,19,2019-04-02
182382,Flatscreen TV,1,300.0,2019-04-25 11:47:00,"874 13th St, Seattle, WA 98101",Seattle,WA,300.0,Thursday,11,2019-04-25
182383,20in Monitor,1,109.99,2019-04-11 09:04:00,"250 9th St, Portland, OR 97035",Portland,OR,109.99,Thursday,9,2019-04-11
182384,AAA Batteries (4-pack),1,2.99,2019-04-21 08:38:00,"870 North St, San Francisco, CA 94016",San Francisco,CA,2.99,Sunday,8,2019-04-21
182385,AA Batteries (4-pack),1,3.84,2019-04-30 01:03:00,"858 Maple St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Tuesday,1,2019-04-30
182385,Apple Airpods Headphones,1,150.0,2019-04-30 01:03:00,"858 Maple St, Los Angeles, CA 90001",Los Angeles,CA,150.0,Tuesday,1,2019-04-30
182386,AA Batteries (4-pack),1,3.84,2019-04-18 17:35:00,"626 South St, Austin, TX 73301",Austin,TX,3.84,Thursday,17,2019-04-18
182386,USB-C Charging Cable,1,11.95,2019-04-18 17:35:00,"626 South St, Austin, TX 73301",Austin,TX,11.95,Thursday,17,2019-04-18
182387,AA Batteries (4-pack),1,3.84,2019-04-07 21:03:00,"609 2nd St, Los Angeles, CA 90001",Los Angeles,CA,3.84,Sunday,21,2019-04-07
182388,Wired Headphones,1,11.99,2019-04-26 16:32:00,"941 Lake St, Seattle, WA 98101",Seattle,WA,11.99,Friday,16,2019-04-26
182389,Apple Airpods Headphones,1,150.0,2019-04-10 08:51:00,"361 Dogwood St, San Francisco, CA 94016",San Francisco,CA,150.0,Wednesday,8,2019-04-10
182390,Lightning Charging Cable,1,14.95,2019-04-23 20:31:00,"836 Chestnut St, Los Angeles, CA 90001",Los Angeles,CA,14.95,Tuesday,20,2019-04-23
182391,iPhone,1,700.0,2019-04-02 15:43:00,"389 Church St, Atlanta, GA 30301",Atlanta,GA,700.0,Tuesday,15,2019-04-02
182392,Wired Headphones,1,11.99,2019-04-20 12:15:00,"232 Sunset St, Austin, TX 73301",Austin,TX,11.99,Saturday,12,2019-04-20
182393,Apple Airpods Headphones,1,150.0,2019-04-29 00:36:00,"32 Johnson St, New York City, NY 10001",New York City,NY,150.0,Monday,0,2019-04-29
182394,Bose SoundSport Headphones,1,99.99,2019-04-08 22:32:00,"51 Forest St, Portland, OR 97035",Portland,OR,99.99,Monday,22,2019-04-08
182395,Wired Headphones,1,11.99,2019-04-30 18:55:00,"90 River St, Seattle, WA 98101",Seattle,WA,11.99,Tuesday,18,2019-04-30
182396,USB-C Charging Cable,1,11.95,2019-04-17 12:49:00,"2 Walnut St, Atlanta, GA 30301",Atlanta,GA,11.95,Wednesday,12,2019-04-17
182397,Macbook Pro Laptop,1,1700.0,2019-04-05 19:08:00,"333 9th St, San Francisco, CA 94016",San Francisco,CA,1700.0,Friday,19,2019-04-05
182398,34in Ultrawide Monitor,1,379.99,2019-04-14 14:25:00,"524 10th St, New York City, NY 10001",New York City,NY,379.99,Sunday,14,2019-04-14
182399,34in Ultrawide Monitor,1,379.99,2019-04-03 10:13:00,"724 Adams St, San Francisco, CA 94016",San Francisco,CA,379.99,Wednesday,10,2019-04-03
182400,Wired Headphones,1,11.99,2019-04-02 00:37:00,"967 North St, Austin, TX 73301",Austin,TX,11.99,Tuesday,0,2019-04-02
182401,Wired Headphones,1,11.99,2019-04-28 16:27:00,"963 Madison St, New York City, NY 10001",New York City,NY,11.99,Sunday,16,2019-04-28
182402,AAA Batteries (4-pack),3,2.99,2019-04-09 20:41:00,"147 Willow St, New York City, NY 10001",New York City,NY,8.97,Tuesday,20,2019-04-09
182403,27in 4K Gaming Monitor,1,389.99,2019-04-22 12:10:00,"901 Spruce St, Dallas, TX 75001",Dallas,TX,389.99,Monday,12,2019-04-22
182404,34in Ultrawide Monitor,1,379.99,2019-04-01 13:10:00,"620 4th St, San Francisco, CA 94016",San Francisco,CA,379.99,Monday,13,2019-04-01
182405,27in FHD Monitor,1,149.99,2019-04-29 06:54:00,"874 Lake St, Dallas, TX 75001",Dallas,TX,149.99,Monday,6,2019-04-29
182406,USB-C Charging Cable,1,11.95,2019-04-07 09:37:00,"628 Jackson St, Boston, MA 02215",Boston,MA,11.95,Sunday,9,2019-04-07
182407,iPhone,1,700.0,2019-04-10 07:18:00,"691 Elm St, Portland, OR 97035",Portland,OR,700.0,Wednesday,7,2019-04-10
182408,Apple Airpods Headphones,1,150.0,2019-04-01 10:48:00,"560 Lincoln St, Atlanta, GA 30301",Atlanta,GA,150.0,Monday,10,2019-04-01
182409,USB-C Charging Cable,1,11.95,2019-04-14 21:17:00,"424 Madison St, San Francisco, CA 94016",San Francisco,CA,11.95,Sunday,21,2019-04-14
182410,Wired Headphones,1,11.99,2019-04-19 09:31:00,"990 Hill St, Seattle, WA 98101",Seattle,WA,11.99,Friday,9,2019-04-19
182411,AA Batteries (4-pack),2,3.84,2019-04-20 13:16:00,"273 12th St, San Francisco, CA 94016",San Francisco,CA,7.68,Saturday,13,2019-04-20
182412,USB-C Charging Cable,1,11.95,2019-04-02 12:42:00,"46 Johnson St, Austin, TX 73301",Austin,TX,11.95,Tuesday,12,2019-04-02
182413,AA Batteries (4-pack),1,3.84,2019-04-03 07:07:00,"267 Madison St, Boston, MA 02215",Boston,MA,3.84,Wednesday,7,2019-04-03
182414,AAA Batteries (4-pack),2,2.99,2019-04-10 21:50:00,"729 West St, Boston, MA 02215",Boston,MA,5.98,Wednesday,21,2019-04-10
182415,AA Batteries (4-pack),1,3.84,2019-04-21 02:09:00,"652 2nd St, Boston, MA 02215",Boston,MA,3.84,Sunday,2,2019-04-21
182416,AAA Batteries (4-pack),1,2.99,2019-04-02 13:26:00,"633 4th St, Boston, MA 02215",Boston,MA,2.99,Tuesday,13,2019-04-02
182417,iPhone,1,700.0,2019-04-04 07:42:00,"610 Meadow St, San Francisco, CA 94016",San Francisco,CA,700.0,Thursday,7,2019-04-04
182418,AA Batteries (4-pack),2,3.84,2019-04-07 23:13:00,"406 Sunset St, New York City, NY 10001",New York City,NY,7.68,Sunday,23,2019-04-07
182419,AAA Batteries (4-pack),1,2.99,2019-04-09 09:58:00,"986 Hickory St, Seattle, WA 98101",Seattle,WA,2.99,Tuesday,9,2019-04-09
182420,iPhone,1,700.0,2019-04-08 12:55:00,"253 River St, Atlanta, GA 30301",Atlanta,GA,700.0,Monday,12,2019-04-08
182420,Apple Airpods Headphones,1,150.0,2019-04-08 12:55:00,"253 River St, Atlanta, GA 30301",Atlanta,GA,150.0,Monday,12,2019-04-08
182421,USB-C Charging Cable,1,11.95,2019-04-09 12:46:00,"411 Meadow St, New York City, NY 10001",New York City,NY,11.95,Tuesday,12,2019-04-09
182422,AAA Batteries (4-pack),1,2.99,2019-04-09 11:07:00,"25 Jackson St, Los Angeles, CA 90001",Los Angeles,CA,2.99,Tuesday,11,2019-04-09
182423,Wired Headphones,1,11.99,2019-04-04 16:16:00,"966 North St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Thursday,16,2019-04-04
182424,34in Ultrawide Monitor,1,379.99,2019-04-09 14:23:00,"860 Meadow St, San Francisco, CA 94016",San Francisco,CA,379.99,Tuesday,14,2019-04-09
182425,Lightning Charging Cable,1,14.95,2019-04-04 14:13:00,"70 2nd St, Portland, OR 97035",Portland,OR,14.95,Thursday,14,2019-04-04
182426,Lightning Charging Cable,1,14.95,2019-04-20 00:03:00,"509 Johnson St, San Francisco, CA 94016",San Francisco,CA,14.95,Saturday,0,2019-04-20
182427,Bose SoundSport Headphones,1,99.99,2019-04-28 21:20:00,"438 10th St, Los Angeles, CA 90001",Los Angeles,CA,99.99,Sunday,21,2019-04-28
182428,Google Phone,1,600.0,2019-04-16 15:18:00,"510 Wilson St, Boston, MA 02215",Boston,MA,600.0,Tuesday,15,2019-04-16
182428,USB-C Charging Cable,1,11.95,2019-04-16 15:18:00,"510 Wilson St, Boston, MA 02215",Boston,MA,11.95,Tuesday,15,2019-04-16
182429,Macbook Pro Laptop,1,1700.0,2019-04-07 13:27:00,"985 Lakeview St, San Francisco, CA 94016",San Francisco,CA,1700.0,Sunday,13,2019-04-07
182430,AA Batteries (4-pack),1,3.84,2019-04-12 02:03:00,"351 2nd St, Austin, TX 73301",Austin,TX,3.84,Friday,2,2019-04-12
182431,Apple Airpods Headphones,1,150.0,2019-04-02 15:48:00,"976 Ridge St, San Francisco, CA 94016",San Francisco,CA,150.0,Tuesday,15,2019-04-02
182432,Lightning Charging Cable,1,14.95,2019-04-24 07:00:00,"970 Adams St, Atlanta, GA 30301",Atlanta,GA,14.95,Wednesday,7,2019-04-24
182433,USB-C Charging Cable,1,11.95,2019-04-25 14:02:00,"198 10th St, Seattle, WA 98101",Seattle,WA,11.95,Thursday,14,2019-04-25
182434,ThinkPad Laptop,1,999.99,2019-04-25 17:59:00,"965 Sunset St, Boston, MA 02215",Boston,MA,999.99,Thursday,17,2019-04-25
182435,AAA Batteries (4-pack),1,2.99,2019-04-19 11:13:00,"504 Pine St, Atlanta, GA 30301",Atlanta,GA,2.99,Friday,11,2019-04-19
182436,Lightning Charging Cable,1,14.95,2019-04-06 13:36:00,"491 Center St, San Francisco, CA 94016",San Francisco,CA,14.95,Saturday,13,2019-04-06
182437,Macbook Pro Laptop,1,1700.0,2019-04-18 11:56:00,"782 Willow St, Boston, MA 02215",Boston,MA,1700.0,Thursday,11,2019-04-18
182438,Wired Headphones,1,11.99,2019-04-26 21:52:00,"927 Park St, Los Angeles, CA 90001",Los Angeles,CA,11.99,Friday,21,2019-04-26
182439,AAA Batteries (4-pack),1,2.99,2019-04-02 10:05:00,"583 Elm St, Los Angeles, CA 90001",Los Angeles,CA,2.99,Tuesday,10,2019-04-02
182440,27in FHD Monitor,1,149.99,2019-04-07 08:32:00,"283 Wilson St, Austin, TX 73301",Austin,TX,149.99,Sunday,8,2019-04-07
182441,USB-C Charging Cable,1,11.95,2019-04-28 15:25:00,"569 12th St, San Francisco, CA 94016",San Francisco,CA,11.95,Sunday,15,2019-04-28
182442,AAA Batteries (4-pack),1,2.99,2019-04-18 22:34:00,"842 Lincoln St, San Francisco, CA 94016",San Francisco,CA,2.99,Thursday,22,2019-04-18
182443,iPhone,1,700.0,2019-04-30 11:06:00,"386 1st St, Dallas, TX 75001",Dallas,TX,700.0,Tuesday,11,2019-04-30
182443,Lightning Charging Cable,1,14.95,2019-04-30 11:06:00,"386 1st St, Dallas, TX 75001",Dallas,TX,14.95,Tuesday,11,2019-04-30
182444,iPhone,1,700.0,2019-04-11 10:15:00,"722 Main St, Los Angeles, CA 90001",Los Angeles,CA,700.0,Thursday,10,2019-04-11
182445,USB-C Charging Cable,1,11.95,2019-04-14 20:35:00,"259 Johnson St, Portland, OR 97035",Portland,OR,11.95,Sunday,20,2019-04-14
182446,Google Phone,1,600.0,2019-04-07 17:54:00,"191 Lake St, Boston, MA 02215",Boston,MA,600.0,Sunday,17,2019-04-07
182447,Wired Headphones,1,11.99,2019-04-11 12:01:00,"471 Maple St, Boston, MA 02215",Boston,MA,11.99,Thursday,12,2019-04-11
